row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250506_CVOL_bk_mapp_00.mzML Peak height,20250506_CVOL_bk_mapp_01.mzML Peak height,20250506_CVOL_bk_mapp_02.mzML Peak height,20250506_CVOL_bk_mapp_02_20250508021707.mzML Peak height,20250506_CVOL_bk_mapp_pre_00.mzML Peak height,20250506_CVOL_bk_mapp_pre_01.mzML Peak height,20250506_CVOL_bk_mapp_pre_02.mzML Peak height,20250506_CVOL_dbgi_002251_02_01.mzML Peak height,20250506_CVOL_dbgi_002251_03_01.mzML Peak height,20250506_CVOL_dbgi_002251_04_01.mzML Peak height,20250506_CVOL_dbgi_002414_02_01.mzML Peak height,20250506_CVOL_dbgi_002414_03_01.mzML Peak height,20250506_CVOL_dbgi_002414_04_01.mzML Peak height,20250506_CVOL_dbgi_002560_02_01.mzML Peak height,20250506_CVOL_dbgi_002560_03_01.mzML Peak height,20250506_CVOL_dbgi_002560_04_01.mzML Peak height,20250506_CVOL_dbgi_002605_02_01.mzML Peak height,20250506_CVOL_dbgi_002605_03_01.mzML Peak height,20250506_CVOL_dbgi_002605_04_01.mzML Peak height,20250506_CVOL_dbgi_002893_02_01.mzML Peak height,20250506_CVOL_dbgi_002893_03_01.mzML Peak height,20250506_CVOL_dbgi_002893_04_01.mzML Peak height,20250506_CVOL_dbgi_002976_02_01.mzML Peak height,20250506_CVOL_dbgi_002976_03_01.mzML Peak height,20250506_CVOL_dbgi_002976_04_01.mzML Peak height,20250506_CVOL_dbgi_bk_DMSO_58.mzML Peak height,20250506_CVOL_dbgi_bk_MeOH-H2O_53.mzML Peak height,
1787,351.2529400631021,5.7673655,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3941899E7,1.8467788E7,0,0,0,0,0,0,
1788,285.2214761920149,5.7687893,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.5450346E7,1.2004986E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1789,269.22439294587673,5.77028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.488771E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1790,285.2192127364742,5.77028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.781454E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1791,287.2347854537346,5.77028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.1953384E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1792,305.24530974595007,5.77028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.7482824E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1793,345.23745061725873,5.77028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.801782E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1794,269.2264574802708,5.7727766,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.7617666E7,1.5071712E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1795,340.28479617117114,5.7727766,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.3398768E7,2.8513972E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1796,345.240115905549,5.7736106,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.5187756E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1797,287.23702811774933,5.7767553,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.600341E7,4.1437716E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1798,305.24764254735425,5.7767553,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.2834876E7,3.671381E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1799,321.24019625726544,5.8101816,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.0243864E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1800,343.2219781659198,5.8101816,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9334246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1801,303.23207827920254,5.811894,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.5436948E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1802,321.2427794698906,5.8127866,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.846811E7,1.9690742E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1803,359.219281272229,5.8247743,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.6801796E7,2.9143024E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1804,301.21418694091795,5.8261375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.7839522E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1805,319.22448532220693,5.8261375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7.291267E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1806,359.2164652434878,5.8261375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.9747196E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1807,382.29212247010815,5.8261375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.60376E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1808,382.2951651442732,5.827861,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.114769E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1809,301.21651706813907,5.8287983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.4964173E7,1.2296732E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1810,319.2270001972676,5.8287983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6.6581332E7,5.1841412E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1811,354.2639938075535,5.8287983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.5768054E7,2.1411434E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1812,354.2612106531378,5.834167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.3935296E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1813,255.10161257034227,5.8361,,,,,,,,,,,0,0,0,0,0,0,0,1.1227043E8,1.0109109E8,1.04738584E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1814,311.1641831532499,5.8361,,,,,,,,,,,0,0,0,0,0,0,0,9.5487656E7,8.844078E7,9.2688024E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1815,243.10174252378334,5.837273,,,,,,,,,,,0,0,0,0,0,0,0,1.9507656E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1816,137.132772890276,5.8433986,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1948358E7,0,0,0,0,0,0,0,0,0,
1817,333.2035068910598,5.8743,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.2717892E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1818,333.20615138340816,5.8781624,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.0187023E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1819,303.23212999980035,5.881177,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.7797494E7,2.6518938E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1820,356.276896926557,5.882337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.4826716E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1821,361.2322687219443,5.882337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.0393652E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1822,356.2797114844606,5.8841915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.049186E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1823,361.23509480247617,5.8892145,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.594178E7,3.311194E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1824,146.08151637815308,5.8954735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825921.5,0,0,0,
1825,337.2348875061093,5.898379,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9762762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1826,337.2375137740978,5.9013186,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.1313277E7,1.0678637E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1827,318.2432363172794,5.9029856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189164E7,0,1.237217E7,0,0,
1828,287.23485761912053,5.9063997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.502238E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1829,301.1793135351445,5.9090605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7770984E7,0,0,0,0,0,0,0,0,0,
1830,305.1749317751098,5.9090605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3473623E7,0,0,0,0,0,0,0,0,0,
1831,287.2371255765959,5.9133973,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.5255284E7,4.584451E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1832,269.2266234083843,5.916395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.1956837E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1833,373.16230278412485,5.9250774,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0457561E7,0,0,0,0,0,0,0,0,0,
1834,301.21662544962595,5.9325705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6891155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1835,299.1277799721607,5.94389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3780714E8,2.7084672E8,1.5253914E8,0,0,0,0,0,0,0,0,0,0,0,
1836,321.2402364328117,5.9465785,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.3490241E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1837,321.2427384736725,5.9536905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.1356322E7,1.1166407E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1838,285.21926963211666,5.9545555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.7093902E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1839,343.22188451607667,5.9545555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.4424844E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1840,359.2166488220229,5.9545555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0145447E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1841,285.22149763487545,5.9616756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.7133892E7,2.886371E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1842,303.23206933976354,5.9616756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0969931E8,1.1705644E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1843,343.2245601407136,5.9616756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.6073424E7,5.154643E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1844,284.20124702815485,5.97122,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.324484E7,0,2.8722728E7,0,0,
1845,287.23490985436484,5.986643,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.3794112E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1846,287.2371535018478,5.9938345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.1352774E7,1.9686886E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1847,311.18518195592287,5.995461,,,,,,,,,,,0,0,0,0,9.863271E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1848,305.2453448307712,6.002676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.3161878E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1849,345.2376898065755,6.002676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.3423261E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1850,345.24044480476493,6.0069466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.1597736E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1851,301.2142509947539,6.0267863,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.8972832E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1852,357.2062744478636,6.03003,,,,,,,,,,,0,0,0,0,0,0,0,0,1.6350835E7,1.1154084E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1853,301.21666538200736,6.0341196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.357418E7,1.1639849E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1854,317.2117115422068,6.0341196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.1518444E7,1.6837556E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1855,375.21441919063227,6.0341196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.845665E7,1.4947421E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1856,317.2089829077673,6.034832,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.3818606E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1857,335.219314205526,6.034832,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9605558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1858,375.2113845629645,6.034832,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.8935272E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1859,391.2114715149822,6.037184,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.363039E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1860,333.2035321527949,6.0670714,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9197612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1861,355.1178043074908,6.070029,,,,,,,,,,,0,0,0,0,0,0,0,7.054956E7,8.192682E7,8.055612E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1862,299.05521939279197,6.072415,,,,,,,,,,,0,0,0,0,0,0,0,0,2.156509E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1863,182.98543661208683,6.0769544,,,,,,,,,,,0,0,0,0,6706910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1864,287.2376826749038,6.078615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.0663232E7,2.108353E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1865,373.20126292496116,6.0810556,,,,,,,,,,,0,0,0,0,0,0,0,9217103.0,0,8968959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1866,301.2173709684959,6.096002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6544655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1867,357.20609180581806,6.0971375,,,,,,,,,,,0,0,0,0,0,0,0,5.6809252E7,5.653404E7,5.2064572E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1868,375.2167224764057,6.0983925,,,,,,,,,,,0,0,0,0,0,0,0,6.1305508E7,6.2746468E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1869,287.2349465538611,6.107425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.9846958E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1870,199.98875977846208,6.1234035,,,,,,,,,,,0,7163973.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1871,287.2379995262346,6.1799564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.026259E7,1.0343382E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1872,645.2752885233018,6.1799564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.6153445E7,1.4689614E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1873,287.234955484156,6.1801686,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0324839E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1874,640.3131065593332,6.1801686,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.5440416E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1875,645.2685341212597,6.1801686,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.3020502E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1876,640.319809769266,6.1839914,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.5961324E7,2.3641028E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1877,302.21153108058985,6.1847744,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8210614E8,1.33409496E8,1.4491878E8,0,0,
1878,324.19351278708297,6.1852098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3957916E7,0,0,
1879,345.24166254863485,6.1852307,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.4261767E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1880,284.2009650392873,6.1855803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7620082E8,0,1.3887883E8,0,0,
1881,305.24866218023726,6.1880274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.1429804E7,1.1871352E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1882,319.2279258817642,6.2081757,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.2432092E7,1.3136428E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1883,319.2250244491494,6.2123246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.451543E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1884,373.2012593304692,6.230045,,,,,,,,,,,0,0,0,0,0,0,0,0,9726134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1885,391.21138970400693,6.237574,,,,,,,,,,,0,0,0,0,0,0,0,0,7.595398E7,6.820683E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1886,250.11878911459428,6.2504168,,,,,,,,,,,3.387704E7,3.532665E7,4.4266556E7,0,2.1258738E8,6.231212E7,4.8601796E7,2.2322062E7,2.784769E7,0,2.94957E7,0,0,0,4.191E7,0,2.5135104E7,4.5180856E7,3.476444E7,3.460118E7,4.6272724E7,2.7531662E7,3.905899E7,0,0,4.558991E7,5.618489E7,
1887,333.2065402183784,6.255443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8876886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1888,337.2369954409307,6.260664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0089941E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1889,359.21793231080966,6.260664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8687197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1890,303.2326592383301,6.2823997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.187448E7,1.6937302E7,1.4352176E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1891,335.222246593539,6.2944584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9852838.0,8724118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1892,317.21177735206885,6.2958436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.9029116E7,1.6343263E7,1.5744261E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1893,375.215256030326,6.2958436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.6811194E7,1.7259874E7,1.5826332E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1894,199.9882297458738,6.3065934,,,,,,,,,,,0,0,6989759.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1895,329.1017793196968,6.3289523,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8239885E8,5.974227E8,0,0,0,0,0,0,0,0,0,
1896,626.3403013663482,6.336235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.1346076E7,2.5260706E7,2.674858E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1897,343.2258601969286,6.405917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0535729E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1898,321.24351631904216,6.406406,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.3674158E7,1.0022016E7,9751424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1899,285.2222409769555,6.4090786,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.6977034E7,1.2021737E7,1.1781745E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1900,303.232837133935,6.4090786,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.08322216E8,7.249988E7,7.189314E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,311.16440069279406,6.424183,,,,,,,,,,,0,0,0,0,0,0,0,3.6371096E7,4.026505E7,3.4377656E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,317.21231283687035,6.438123,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7504170.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,191.17988025916284,6.4415646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.1490847E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,149.10783444589865,6.4549623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.7463814E7,2.158434E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,453.348554004595,6.4549623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.06698856E8,1.2512063E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,350.2542163363872,6.4607453,,,,,,,,,,,0,0,0,0,9783251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,395.3632832636607,6.4624662,,,,,,,,,,,4.6597948E7,6.1420252E7,6.045718E7,0,1.943596E8,5.782663E7,5.6373524E7,4.3163468E7,3.925624E7,3.997421E7,3.7010664E7,0,0,4.5496988E7,0,4.377579E7,4.784493E7,0,4.5285936E7,4.212135E7,4.889441E7,0,4.089675E7,0,3.6719984E7,5.7227584E7,5.145867E7,
1908,339.1231501873646,6.4659057,,,,,,,,,,,0,0,0,0,0,0,0,0,3.846014E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,345.24154697041456,6.4784517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.2810049E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,302.2482137528582,6.4925084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4216024E7,3.721346E7,0,0,
1911,269.22749364168783,6.5030746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.5858629E7,1.409454E7,1.2920544E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,287.2380423078176,6.5030746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5.5714644E7,4.8384936E7,4.4053508E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,191.1801521201596,6.5218368,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.8327064E7,2.5367494E7,3.0741068E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,305.2486927726328,6.5218368,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.833781E7,2.6649468E7,3.0652134E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,313.0708403821457,6.5438905,,,,,,,,,,,0,0,0,0,0,0,0,1.7234192E7,2.3528124E7,2.0442014E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,369.1334376876213,6.5438905,,,,,,,,,,,0,0,0,0,0,0,0,6.87112E7,9.3549496E7,8.309418E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,285.2225366634076,6.550518,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8891440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,343.2259249232346,6.550518,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8646940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,303.2331672269413,6.5537505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.5201154E7,2.0841928E7,1.9745116E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,321.24377937792474,6.5537505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.422282E7,1.963868E7,1.8781454E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,297.1487079119788,6.556071,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4145984E8,0,0,0,0,0,0,0,0,0,0,
1922,654.3355256925801,6.5590568,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.4656291E8,1.6863829E8,1.6709926E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,457.24489864430984,6.561707,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.4970526E7,2.8884746E7,3.0072666E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,659.2907124167928,6.561707,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8.305698E7,9.263781E7,9.730903E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,305.24890089904704,6.5841837,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.3089595E7,1.1438004E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1926,345.2416304615587,6.5856156,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.3865986E7,0,1.292596E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1927,287.2381533448442,6.585714,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.164995E7,9592352.0,9853123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1928,139.98829555752957,6.5952578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6508324.0,0,0,0,0,7354354.5,0,0,0,0,0,0,0,0,0,0,
